run_id,model,segment,curve,alpha,epsilon_smooth,epsilon_bound,kappa,n_triples,satisfied,violation_ratio
20251217_184957,autumn,ALL,Inserted-only,0.5,0.01,0.02,0.6,37919,35544,0.06263350826762304
20251217_184957,autumn,ALL,Inserted-only,0.5,0.01,0.02,0.7,37919,35728,0.057781059627099896
20251217_184957,autumn,ALL,Inserted-only,0.5,0.01,0.02,0.8,37919,35878,0.05382525910493419
20251217_184957,autumn,ALL,Inserted-only,0.5,0.01,0.02,0.9,37919,35982,0.05108257074289935
20251217_184957,autumn,ALL,Inserted-only,0.5,0.01,0.02,1.0,37919,36057,0.04910467048181655
20251217_184957,autumn,ALL,Inserted-only,0.5,0.01,0.02,1.1,37919,36120,0.04744323426250696
20251217_184957,autumn,ALL,Inserted-only,0.5,0.01,0.02,1.2,37919,36169,0.04615100609193279
20251217_184957,autumn,ALL,Inserted-only,0.5,0.01,0.02,1.3,37919,36207,0.04514886995965084
20251217_184957,autumn,ALL,Inserted-only,0.5,0.01,0.02,1.4,37919,36245,0.04414673382736889
20251217_184957,autumn,ALL,Inserted-only,0.5,0.01,0.02,1.5,37919,36269,0.043513805743822354
20251217_184957,autumn,ALL,Inserted-only,0.5,0.01,0.02,1.6,37919,36294,0.04285450565679472
20251217_184957,autumn,ALL,Inserted-only,0.5,0.01,0.02,1.7,37919,36311,0.042406181597616
20251217_184957,autumn,ALL,Inserted-only,0.5,0.01,0.02,1.8,37919,36325,0.042036973548880474
20251217_184957,autumn,ALL,Inserted-only,0.5,0.01,0.02,1.9,37919,36344,0.041535905482739555
20251217_184957,autumn,ALL,Inserted-only,0.5,0.01,0.02,2.0,37919,36358,0.04116669743400403
20251217_184957,autumn,ALL,Mixed-stream,0.5,0.01,0.02,0.0,37919,19849,0.4765421029035576
20251217_184957,autumn,ALL,Mixed-stream,0.5,0.01,0.02,0.1,37919,21247,0.4396740420369736
20251217_184957,autumn,ALL,Mixed-stream,0.5,0.01,0.02,0.2,37919,22651,0.40264774914950285
20251217_184957,autumn,ALL,Mixed-stream,0.5,0.01,0.02,0.3,37919,24082,0.3649094121680424
20251217_184957,autumn,ALL,Mixed-stream,0.5,0.01,0.02,0.4,37919,25353,0.33139059574355867
20251217_184957,autumn,ALL,Mixed-stream,0.5,0.01,0.02,0.5,37919,26481,0.3016429758168728
20251217_184957,autumn,ALL,Mixed-stream,0.5,0.01,0.02,0.6,37919,27435,0.2764840844958991
20251217_184957,autumn,ALL,Mixed-stream,0.5,0.01,0.02,0.7,37919,28288,0.25398876552651706
20251217_184957,autumn,ALL,Mixed-stream,0.5,0.01,0.02,0.8,37919,28832,0.2396423956327962
20251217_184957,autumn,ALL,Mixed-stream,0.5,0.01,0.02,0.9,37919,29246,0.22872438619161894
20251217_184957,autumn,ALL,Mixed-stream,0.5,0.01,0.02,1.0,37919,29580,0.2199161370289301
20251217_184957,autumn,ALL,Mixed-stream,0.5,0.01,0.02,1.1,37919,29833,0.21324402014821064
20251217_184957,autumn,ALL,Mixed-stream,0.5,0.01,0.02,1.2,37919,30033,0.20796961945198977
20251217_184957,autumn,ALL,Mixed-stream,0.5,0.01,0.02,1.3,37919,30192,0.20377647089849416
20251217_184957,autumn,ALL,Mixed-stream,0.5,0.01,0.02,1.4,37919,30309,0.2006909464912049
20251217_184957,autumn,ALL,Mixed-stream,0.5,0.01,0.02,1.5,37919,30423,0.19768453809435904
20251217_184957,autumn,ALL,Mixed-stream,0.5,0.01,0.02,1.6,37919,30514,0.19528468577757851
20251217_184957,autumn,ALL,Mixed-stream,0.5,0.01,0.02,1.7,37919,30602,0.1929639494712413
20251217_184957,autumn,ALL,Mixed-stream,0.5,0.01,0.02,1.8,37919,30665,0.1913025132519317
20251217_184957,autumn,ALL,Mixed-stream,0.5,0.01,0.02,1.9,37919,30727,0.18966744903610322
20251217_184957,autumn,ALL,Mixed-stream,0.5,0.01,0.02,2.0,37919,30786,0.18811150083071815
20251217_184957,autumn,ALL,Upsampled,0.5,0.01,0.02,0.0,37919,31297,0.17463540705187375
20251217_184957,autumn,ALL,Upsampled,0.5,0.01,0.02,0.1,37919,33654,0.11247659484691053
20251217_184957,autumn,ALL,Upsampled,0.5,0.01,0.02,0.2,37919,35118,0.07386798175057363
20251217_184957,autumn,ALL,Upsampled,0.5,0.01,0.02,0.3,37919,35966,0.05150452279859696
20251217_184957,autumn,ALL,Upsampled,0.5,0.01,0.02,0.4,37919,36408,0.03984809725994887
20251217_184957,autumn,ALL,Upsampled,0.5,0.01,0.02,0.5,37919,36637,0.033808908462775955
20251217_184957,autumn,ALL,Upsampled,0.5,0.01,0.02,0.6,37919,36796,0.029615759909280337
20251217_184957,autumn,ALL,Upsampled,0.5,0.01,0.02,0.7,37919,36912,0.026556607505472174
20251217_184957,autumn,ALL,Upsampled,0.5,0.01,0.02,0.8,37919,36996,0.024341359213059466
20251217_184957,autumn,ALL,Upsampled,0.5,0.01,0.02,0.9,37919,37059,0.02267992299374988
20251217_184957,autumn,ALL,Upsampled,0.5,0.01,0.02,1.0,37919,37117,0.021150346791845798
20251217_184957,autumn,ALL,Upsampled,0.5,0.01,0.02,1.1,37919,37136,0.020649278725704767
20251217_184957,autumn,ALL,Upsampled,0.5,0.01,0.02,1.2,37919,37159,0.020042722645639444
20251217_184957,autumn,ALL,Upsampled,0.5,0.01,0.02,1.3,37919,37176,0.019594398586460615
20251217_184957,autumn,ALL,Upsampled,0.5,0.01,0.02,1.4,37919,37197,0.019040586513357383
20251217_184957,autumn,ALL,Upsampled,0.5,0.01,0.02,1.5,37919,37218,0.01848677444025426
20251217_184957,autumn,ALL,Upsampled,0.5,0.01,0.02,1.6,37919,37226,0.018275798412405342
20251217_184957,autumn,ALL,Upsampled,0.5,0.01,0.02,1.7,37919,37233,0.018091194388037635
20251217_184957,autumn,ALL,Upsampled,0.5,0.01,0.02,1.8,37919,37245,0.017774730346264422
20251217_184957,autumn,ALL,Upsampled,0.5,0.01,0.02,1.9,37919,37257,0.0174582663044911
20251217_184957,autumn,ALL,Upsampled,0.5,0.01,0.02,2.0,37919,37265,0.01724729027664229
20251217_184957,chauffeur,ALL,Inserted-only,0.5,0.01,0.02,0.0,37919,37108,0.021387694823175707
20251217_184957,chauffeur,ALL,Inserted-only,0.5,0.01,0.02,0.1,37919,37254,0.017537382314934513
20251217_184957,chauffeur,ALL,Inserted-only,0.5,0.01,0.02,0.2,37919,37347,0.015084785991191785
20251217_184957,chauffeur,ALL,Inserted-only,0.5,0.01,0.02,0.3,37919,37406,0.013528837785806602
20251217_184957,chauffeur,ALL,Inserted-only,0.5,0.01,0.02,0.4,37919,37462,0.012052005590864723
20251217_184957,chauffeur,ALL,Inserted-only,0.5,0.01,0.02,0.5,37919,37490,0.011313589493393783
20251217_184957,chauffeur,ALL,Inserted-only,0.5,0.01,0.02,0.6,37919,37515,0.010654289406366146
20251217_184957,chauffeur,ALL,Inserted-only,0.5,0.01,0.02,0.7,37919,37536,0.010100477333263025
20251217_184957,chauffeur,ALL,Inserted-only,0.5,0.01,0.02,0.8,37919,37565,0.009335689232310984
20251217_184957,chauffeur,ALL,Inserted-only,0.5,0.01,0.02,0.9,37919,37582,0.008887365173132156
20251217_184957,chauffeur,ALL,Inserted-only,0.5,0.01,0.02,1.0,37919,37597,0.00849178512091564
20251217_184957,chauffeur,ALL,Inserted-only,0.5,0.01,0.02,1.1,37919,37616,0.00799071705477461
20251217_184957,chauffeur,ALL,Inserted-only,0.5,0.01,0.02,1.2,37919,37629,0.0076478810095202965
20251217_184957,chauffeur,ALL,Inserted-only,0.5,0.01,0.02,1.3,37919,37637,0.007436904981671488
20251217_184957,chauffeur,ALL,Inserted-only,0.5,0.01,0.02,1.4,37919,37642,0.007305044964265983
20251217_184957,chauffeur,ALL,Inserted-only,0.5,0.01,0.02,1.5,37919,37649,0.007120440939898165
20251217_184957,chauffeur,ALL,Inserted-only,0.5,0.01,0.02,1.6,37919,37653,0.007014952925973761
20251217_184957,chauffeur,ALL,Inserted-only,0.5,0.01,0.02,1.7,37919,37659,0.006856720905087155
20251217_184957,chauffeur,ALL,Inserted-only,0.5,0.01,0.02,1.8,37919,37666,0.0066721168807194475
20251217_184957,chauffeur,ALL,Inserted-only,0.5,0.01,0.02,1.9,37919,37672,0.006513884859832841
20251217_184957,chauffeur,ALL,Inserted-only,0.5,0.01,0.02,2.0,37919,37678,0.006355652838946124
20251217_184957,chauffeur,ALL,Mixed-stream,0.5,0.01,0.02,0.0,37919,16139,0.5743822358184552
20251217_184957,chauffeur,ALL,Mixed-stream,0.5,0.01,0.02,0.1,37919,16555,0.5634114823703157
20251217_184957,chauffeur,ALL,Mixed-stream,0.5,0.01,0.02,0.2,37919,16995,0.5518078008386298
20251217_184957,chauffeur,ALL,Mixed-stream,0.5,0.01,0.02,0.3,37919,17430,0.5403359793243493
20251217_184957,chauffeur,ALL,Mixed-stream,0.5,0.01,0.02,0.4,37919,17836,0.5296289459110208
20251217_184957,chauffeur,ALL,Mixed-stream,0.5,0.01,0.02,0.5,37919,18273,0.5181043803897782
20251217_184957,chauffeur,ALL,Mixed-stream,0.5,0.01,0.02,0.6,37919,18708,0.5066325588754979
20251217_184957,chauffeur,ALL,Mixed-stream,0.5,0.01,0.02,0.7,37919,19126,0.49560906142039607
20251217_184957,chauffeur,ALL,Mixed-stream,0.5,0.01,0.02,0.8,37919,19516,0.48532398006276534
20251217_184957,chauffeur,ALL,Mixed-stream,0.5,0.01,0.02,0.9,37919,19878,0.47577731480260554
20251217_184957,chauffeur,ALL,Mixed-stream,0.5,0.01,0.02,1.0,37919,20222,0.46670534560510557
20251217_184957,chauffeur,ALL,Mixed-stream,0.5,0.01,0.02,1.1,37919,20592,0.45694770431709697
20251217_184957,chauffeur,ALL,Mixed-stream,0.5,0.01,0.02,1.2,37919,20908,0.44861415121706794
20251217_184957,chauffeur,ALL,Mixed-stream,0.5,0.01,0.02,1.3,37919,21167,0.4417838023154619
20251217_184957,chauffeur,ALL,Mixed-stream,0.5,0.01,0.02,1.4,37919,21462,0.4340040612885361
20251217_184957,chauffeur,ALL,Mixed-stream,0.5,0.01,0.02,1.5,37919,21722,0.4271473403834489
20251217_184957,chauffeur,ALL,Mixed-stream,0.5,0.01,0.02,1.6,37919,21963,0.4207916875445028
20251217_184957,chauffeur,ALL,Mixed-stream,0.5,0.01,0.02,1.7,37919,22174,0.4152271948099897
20251217_184957,chauffeur,ALL,Mixed-stream,0.5,0.01,0.02,1.8,37919,22367,0.41013739813813654
20251217_184957,chauffeur,ALL,Mixed-stream,0.5,0.01,0.02,1.9,37919,22563,0.4049684854558401
20251217_184957,chauffeur,ALL,Mixed-stream,0.5,0.01,0.02,2.0,37919,22756,0.3998786887839869
20251217_184957,chauffeur,ALL,Upsampled,0.5,0.01,0.02,0.0,37919,37886,0.0008702761148764449
20251217_184957,chauffeur,ALL,Upsampled,0.5,0.01,0.02,0.1,37919,37892,0.0007120440939898387
20251217_184957,chauffeur,ALL,Upsampled,0.5,0.01,0.02,0.2,37919,37897,0.0005801840765843336
20251217_184957,chauffeur,ALL,Upsampled,0.5,0.01,0.02,0.3,37919,37901,0.0004746960626599295
20251217_184957,chauffeur,ALL,Upsampled,0.5,0.01,0.02,0.4,37919,37905,0.00036920804873541435
20251217_184957,chauffeur,ALL,Upsampled,0.5,0.01,0.02,0.5,37919,37905,0.00036920804873541435
20251217_184957,chauffeur,ALL,Upsampled,0.5,0.01,0.02,0.6,37919,37906,0.0003428360452543133
20251217_184957,chauffeur,ALL,Upsampled,0.5,0.01,0.02,0.7,37919,37909,0.00026372003481101025
20251217_184957,chauffeur,ALL,Upsampled,0.5,0.01,0.02,0.8,37919,37912,0.00018460402436770718
20251217_184957,chauffeur,ALL,Upsampled,0.5,0.01,0.02,0.9,37919,37912,0.00018460402436770718
20251217_184957,chauffeur,ALL,Upsampled,0.5,0.01,0.02,1.0,37919,37913,0.00015823202088660615
20251217_184957,chauffeur,ALL,Upsampled,0.5,0.01,0.02,1.1,37919,37913,0.00015823202088660615
20251217_184957,chauffeur,ALL,Upsampled,0.5,0.01,0.02,1.2,37919,37913,0.00015823202088660615
20251217_184957,chauffeur,ALL,Upsampled,0.5,0.01,0.02,1.3,37919,37913,0.00015823202088660615
20251217_184957,chauffeur,ALL,Upsampled,0.5,0.01,0.02,1.4,37919,37914,0.00013186001740550513
20251217_184957,chauffeur,ALL,Upsampled,0.5,0.01,0.02,1.5,37919,37915,0.0001054880139244041
20251217_184957,chauffeur,ALL,Upsampled,0.5,0.01,0.02,1.6,37919,37915,0.0001054880139244041
20251217_184957,chauffeur,ALL,Upsampled,0.5,0.01,0.02,1.7,37919,37915,0.0001054880139244041
20251217_184957,chauffeur,ALL,Upsampled,0.5,0.01,0.02,1.8,37919,37915,0.0001054880139244041
20251217_184957,chauffeur,ALL,Upsampled,0.5,0.01,0.02,1.9,37919,37915,0.0001054880139244041
20251217_184957,chauffeur,ALL,Upsampled,0.5,0.01,0.02,2.0,37919,37915,0.0001054880139244041
20251217_184957,komanda,ALL,Inserted-only,0.5,0.01,0.02,0.0,37919,37299,0.016350642158284745
20251217_184957,komanda,ALL,Inserted-only,0.5,0.01,0.02,0.1,37919,37441,0.012605817663967955
20251217_184957,komanda,ALL,Inserted-only,0.5,0.01,0.02,0.2,37919,37503,0.01097075344813947
20251217_184957,komanda,ALL,Inserted-only,0.5,0.01,0.02,0.3,37919,37557,0.009546665260159792
20251217_184957,komanda,ALL,Inserted-only,0.5,0.01,0.02,0.4,37919,37590,0.008676389145283347
20251217_184957,komanda,ALL,Inserted-only,0.5,0.01,0.02,0.5,37919,37620,0.007885229040850206
20251217_184957,komanda,ALL,Inserted-only,0.5,0.01,0.02,0.6,37919,37641,0.007331416967747084
20251217_184957,komanda,ALL,Inserted-only,0.5,0.01,0.02,0.7,37919,37670,0.006566628866795043
20251217_184957,komanda,ALL,Inserted-only,0.5,0.01,0.02,0.8,37919,37687,0.006118304807616215
20251217_184957,komanda,ALL,Inserted-only,0.5,0.01,0.02,0.9,37919,37700,0.005775468762361902
20251217_184957,komanda,ALL,Inserted-only,0.5,0.01,0.02,1.0,37919,37704,0.0056699807484374976
20251217_184957,komanda,ALL,Inserted-only,0.5,0.01,0.02,1.1,37919,37711,0.005485376724069679
20251217_184957,komanda,ALL,Inserted-only,0.5,0.01,0.02,1.2,37919,37713,0.005432632717107477
20251217_184957,komanda,ALL,Inserted-only,0.5,0.01,0.02,1.3,37919,37717,0.005327144703183073
20251217_184957,komanda,ALL,Inserted-only,0.5,0.01,0.02,1.4,37919,37717,0.005327144703183073
20251217_184957,komanda,ALL,Inserted-only,0.5,0.01,0.02,1.5,37919,37722,0.005195284685777568
20251217_184957,komanda,ALL,Inserted-only,0.5,0.01,0.02,1.6,37919,37723,0.005168912682296467
20251217_184957,komanda,ALL,Inserted-only,0.5,0.01,0.02,1.7,37919,37724,0.005142540678815366
20251217_184957,komanda,ALL,Inserted-only,0.5,0.01,0.02,1.8,37919,37726,0.005089796671853164
20251217_184957,komanda,ALL,Inserted-only,0.5,0.01,0.02,1.9,37919,37727,0.005063424668372063
20251217_184957,komanda,ALL,Inserted-only,0.5,0.01,0.02,2.0,37919,37727,0.005063424668372063
20251217_184957,komanda,ALL,Mixed-stream,0.5,0.01,0.02,0.0,37919,12323,0.6750178011023498
20251217_184957,komanda,ALL,Mixed-stream,0.5,0.01,0.02,0.1,37919,12998,0.6572166987526042
20251217_184957,komanda,ALL,Mixed-stream,0.5,0.01,0.02,0.2,37919,13643,0.6402067565072919
20251217_184957,komanda,ALL,Mixed-stream,0.5,0.01,0.02,0.3,37919,14277,0.6234869063002717
20251217_184957,komanda,ALL,Mixed-stream,0.5,0.01,0.02,0.4,37919,14935,0.6061341280097049
20251217_184957,komanda,ALL,Mixed-stream,0.5,0.01,0.02,0.5,37919,15583,0.5890450697539492
20251217_184957,komanda,ALL,Mixed-stream,0.5,0.01,0.02,0.6,37919,16155,0.5739602837627575
20251217_184957,komanda,ALL,Mixed-stream,0.5,0.01,0.02,0.7,37919,16723,0.5589809857854902
20251217_184957,komanda,ALL,Mixed-stream,0.5,0.01,0.02,0.8,37919,17242,0.5452939159787968
20251217_184957,komanda,ALL,Mixed-stream,0.5,0.01,0.02,0.9,37919,17672,0.5339539544819221
20251217_184957,komanda,ALL,Mixed-stream,0.5,0.01,0.02,1.0,37919,18043,0.5241699411904323
20251217_184957,komanda,ALL,Mixed-stream,0.5,0.01,0.02,1.1,37919,18356,0.5159155041008465
20251217_184957,komanda,ALL,Mixed-stream,0.5,0.01,0.02,1.2,37919,18618,0.5090060391887972
20251217_184957,komanda,ALL,Mixed-stream,0.5,0.01,0.02,1.3,37919,18840,0.503151454415992
20251217_184957,komanda,ALL,Mixed-stream,0.5,0.01,0.02,1.4,37919,19045,0.4977451937023656
20251217_184957,komanda,ALL,Mixed-stream,0.5,0.01,0.02,1.5,37919,19228,0.49291911706532343
20251217_184957,komanda,ALL,Mixed-stream,0.5,0.01,0.02,1.6,37919,19379,0.48893694453967673
20251217_184957,komanda,ALL,Mixed-stream,0.5,0.01,0.02,1.7,37919,19519,0.48524486405232203
20251217_184957,komanda,ALL,Mixed-stream,0.5,0.01,0.02,1.8,37919,19668,0.48131543553363754
20251217_184957,komanda,ALL,Mixed-stream,0.5,0.01,0.02,1.9,37919,19795,0.47796619109153726
20251217_184957,komanda,ALL,Mixed-stream,0.5,0.01,0.02,2.0,37919,19898,0.4752498747329834
20251217_184957,komanda,ALL,Upsampled,0.5,0.01,0.02,0.0,37919,37777,0.0037448244943167897
20251217_184957,komanda,ALL,Upsampled,0.5,0.01,0.02,0.1,37919,37848,0.0018724122471583948
20251217_184957,komanda,ALL,Upsampled,0.5,0.01,0.02,0.2,37919,37872,0.0012394841636118592
20251217_184957,komanda,ALL,Upsampled,0.5,0.01,0.02,0.3,37919,37886,0.0008702761148764449
20251217_184957,komanda,ALL,Upsampled,0.5,0.01,0.02,0.4,37919,37895,0.0006329280835465356
20251217_184957,komanda,ALL,Upsampled,0.5,0.01,0.02,0.5,37919,37897,0.0005801840765843336
20251217_184957,komanda,ALL,Upsampled,0.5,0.01,0.02,0.6,37919,37899,0.0005274400696221315
20251217_184957,komanda,ALL,Upsampled,0.5,0.01,0.02,0.7,37919,37905,0.00036920804873541435
20251217_184957,komanda,ALL,Upsampled,0.5,0.01,0.02,0.8,37919,37906,0.0003428360452543133
20251217_184957,komanda,ALL,Upsampled,0.5,0.01,0.02,0.9,37919,37907,0.0003164640417732123
20251217_184957,komanda,ALL,Upsampled,0.5,0.01,0.02,1.0,37919,37907,0.0003164640417732123
20251217_184957,komanda,ALL,Upsampled,0.5,0.01,0.02,1.1,37919,37907,0.0003164640417732123
20251217_184957,komanda,ALL,Upsampled,0.5,0.01,0.02,1.2,37919,37908,0.0002900920382921113
20251217_184957,komanda,ALL,Upsampled,0.5,0.01,0.02,1.3,37919,37908,0.0002900920382921113
20251217_184957,komanda,ALL,Upsampled,0.5,0.01,0.02,1.4,37919,37909,0.00026372003481101025
20251217_184957,komanda,ALL,Upsampled,0.5,0.01,0.02,1.5,37919,37910,0.00023734803132990923
20251217_184957,komanda,ALL,Upsampled,0.5,0.01,0.02,1.6,37919,37910,0.00023734803132990923
20251217_184957,komanda,ALL,Upsampled,0.5,0.01,0.02,1.7,37919,37911,0.0002109760278488082
20251217_184957,komanda,ALL,Upsampled,0.5,0.01,0.02,1.8,37919,37911,0.0002109760278488082
20251217_184957,komanda,ALL,Upsampled,0.5,0.01,0.02,1.9,37919,37911,0.0002109760278488082
20251217_184957,komanda,ALL,Upsampled,0.5,0.01,0.02,2.0,37919,37911,0.0002109760278488082
20251217_184957,rambo,ALL,Inserted-only,0.5,0.01,0.02,0.0,37919,16098,0.5754634879611804
20251217_184957,rambo,ALL,Inserted-only,0.5,0.01,0.02,0.1,37919,20158,0.46839315382789626
20251217_184957,rambo,ALL,Inserted-only,0.5,0.01,0.02,0.2,37919,23513,0.3799150821487909
20251217_184957,rambo,ALL,Inserted-only,0.5,0.01,0.02,0.3,37919,25977,0.3149344655713494
20251217_184957,rambo,ALL,Inserted-only,0.5,0.01,0.02,0.4,37919,27911,0.2639310108388935
20251217_184957,rambo,ALL,Inserted-only,0.5,0.01,0.02,0.5,37919,29335,0.22637727788180073
20251217_184957,rambo,ALL,Inserted-only,0.5,0.01,0.02,0.6,37919,30349,0.19963606635196074
20251217_184957,rambo,ALL,Inserted-only,0.5,0.01,0.02,0.7,37919,30985,0.18286347213797827
20251217_184957,rambo,ALL,Inserted-only,0.5,0.01,0.02,0.8,37919,31425,0.17125979060629237
20251217_184957,rambo,ALL,Inserted-only,0.5,0.01,0.02,0.9,37919,31684,0.16442944170468632
20251217_184957,rambo,ALL,Inserted-only,0.5,0.01,0.02,1.0,37919,31875,0.15939238903979536
20251217_184957,rambo,ALL,Inserted-only,0.5,0.01,0.02,1.1,37919,32019,0.15559482053851637
20251217_184957,rambo,ALL,Inserted-only,0.5,0.01,0.02,1.2,37919,32150,0.15214008808249158
20251217_184957,rambo,ALL,Inserted-only,0.5,0.01,0.02,1.3,37919,32223,0.15021493182837098
20251217_184957,rambo,ALL,Inserted-only,0.5,0.01,0.02,1.4,37919,32300,0.14818428756032598
20251217_184957,rambo,ALL,Inserted-only,0.5,0.01,0.02,1.5,37919,32354,0.1467601993723463
20251217_184957,rambo,ALL,Inserted-only,0.5,0.01,0.02,1.6,37919,32401,0.14552071520873444
20251217_184957,rambo,ALL,Inserted-only,0.5,0.01,0.02,1.7,37919,32444,0.14438671905904688
20251217_184957,rambo,ALL,Inserted-only,0.5,0.01,0.02,1.8,37919,32481,0.14341095493024603
20251217_184957,rambo,ALL,Inserted-only,0.5,0.01,0.02,1.9,37919,32511,0.14261979482581288
20251217_184957,rambo,ALL,Inserted-only,0.5,0.01,0.02,2.0,37919,32542,0.14180226271789864
20251217_184957,rambo,ALL,Mixed-stream,0.5,0.01,0.02,0.0,37919,4871,0.8715419710435401
20251217_184957,rambo,ALL,Mixed-stream,0.5,0.01,0.02,0.1,37919,6363,0.8321949418497323
20251217_184957,rambo,ALL,Mixed-stream,0.5,0.01,0.02,0.2,37919,7852,0.7929270286663678
20251217_184957,rambo,ALL,Mixed-stream,0.5,0.01,0.02,0.3,37919,9330,0.7539492075212955
20251217_184957,rambo,ALL,Mixed-stream,0.5,0.01,0.02,0.4,37919,10719,0.7173184946860414
20251217_184957,rambo,ALL,Mixed-stream,0.5,0.01,0.02,0.5,37919,12046,0.6823228460666158
20251217_184957,rambo,ALL,Mixed-stream,0.5,0.01,0.02,0.6,37919,13134,0.6536301062791741
20251217_184957,rambo,ALL,Mixed-stream,0.5,0.01,0.02,0.7,37919,13837,0.6350905878319576
20251217_184957,rambo,ALL,Mixed-stream,0.5,0.01,0.02,0.8,37919,14242,0.6244099264221104
20251217_184957,rambo,ALL,Mixed-stream,0.5,0.01,0.02,0.9,37919,14519,0.6171048814578444
20251217_184957,rambo,ALL,Mixed-stream,0.5,0.01,0.02,1.0,37919,14720,0.6118041087581423
20251217_184957,rambo,ALL,Mixed-stream,0.5,0.01,0.02,1.1,37919,14863,0.6080329122603444
20251217_184957,rambo,ALL,Mixed-stream,0.5,0.01,0.02,1.2,37919,14974,0.6051056198739418
20251217_184957,rambo,ALL,Mixed-stream,0.5,0.01,0.02,1.3,37919,15066,0.6026793955536802
20251217_184957,rambo,ALL,Mixed-stream,0.5,0.01,0.02,1.4,37919,15134,0.6008860993169651
20251217_184957,rambo,ALL,Mixed-stream,0.5,0.01,0.02,1.5,37919,15189,0.5994356391255043
20251217_184957,rambo,ALL,Mixed-stream,0.5,0.01,0.02,1.6,37919,15233,0.5982752709723358
20251217_184957,rambo,ALL,Mixed-stream,0.5,0.01,0.02,1.7,37919,15268,0.5973522508504971
20251217_184957,rambo,ALL,Mixed-stream,0.5,0.01,0.02,1.8,37919,15311,0.5962182547008097
20251217_184957,rambo,ALL,Mixed-stream,0.5,0.01,0.02,1.9,37919,15351,0.5951633745615654
20251217_184957,rambo,ALL,Mixed-stream,0.5,0.01,0.02,2.0,37919,15373,0.5945831904849812
20251217_184957,rambo,ALL,Upsampled,0.5,0.01,0.02,0.0,37919,13795,0.636198211978164
20251217_184957,rambo,ALL,Upsampled,0.5,0.01,0.02,0.1,37919,16857,0.5554471373190222
20251217_184957,rambo,ALL,Upsampled,0.5,0.01,0.02,0.2,37919,19569,0.48392626387826687
20251217_184957,rambo,ALL,Upsampled,0.5,0.01,0.02,0.3,37919,21740,0.426672644320789
20251217_184957,rambo,ALL,Upsampled,0.5,0.01,0.02,0.4,37919,23615,0.37722513779371813
20251217_184957,rambo,ALL,Upsampled,0.5,0.01,0.02,0.5,37919,25119,0.3375616445581371
20251217_184957,rambo,ALL,Upsampled,0.5,0.01,0.02,0.6,37919,26350,0.3050977082728975
20251217_184957,rambo,ALL,Upsampled,0.5,0.01,0.02,0.7,37919,27316,0.2796223529101506
20251217_184957,rambo,ALL,Upsampled,0.5,0.01,0.02,0.8,37919,27998,0.26163664653603735
20251217_184957,rambo,ALL,Upsampled,0.5,0.01,0.02,0.9,37919,28463,0.24937366491732382
20251217_184957,rambo,ALL,Upsampled,0.5,0.01,0.02,1.0,37919,28796,0.24059178775811596
20251217_184957,rambo,ALL,Upsampled,0.5,0.01,0.02,1.1,37919,29023,0.23460534296790525
20251217_184957,rambo,ALL,Upsampled,0.5,0.01,0.02,1.2,37919,29226,0.22925182626124108
20251217_184957,rambo,ALL,Upsampled,0.5,0.01,0.02,1.3,37919,29401,0.22463672565204773
20251217_184957,rambo,ALL,Upsampled,0.5,0.01,0.02,1.4,37919,29535,0.22110287718557975
20251217_184957,rambo,ALL,Upsampled,0.5,0.01,0.02,1.5,37919,29652,0.2180173527782906
20251217_184957,rambo,ALL,Upsampled,0.5,0.01,0.02,1.6,37919,29759,0.21519554840581234
20251217_184957,rambo,ALL,Upsampled,0.5,0.01,0.02,1.7,37919,29851,0.21276932408555083
20251217_184957,rambo,ALL,Upsampled,0.5,0.01,0.02,1.8,37919,29923,0.21087053983491122
20251217_184957,rambo,ALL,Upsampled,0.5,0.01,0.02,1.9,37919,29984,0.20926184762256383
20251217_184957,rambo,ALL,Upsampled,0.5,0.01,0.02,2.0,37919,30039,0.20781138743110317
20251217_184957,ALL,ALL,Inserted-only,0.5,0.01,0.02,0.0,151676,121670,0.19782958411350515
20251217_184957,ALL,ALL,Inserted-only,0.5,0.01,0.02,0.1,151676,127484,0.15949787705371976
20251217_184957,ALL,ALL,Inserted-only,0.5,0.01,0.02,0.2,151676,132099,0.12907117803739554
20251217_184957,ALL,ALL,Inserted-only,0.5,0.01,0.02,0.3,151676,135382,0.10742635618027907
20251217_184957,ALL,ALL,Inserted-only,0.5,0.01,0.02,0.4,151676,137883,0.09093726100371846
20251217_184957,ALL,ALL,Inserted-only,0.5,0.01,0.02,0.5,151676,139708,0.07890503441546459
20251217_184957,ALL,ALL,Inserted-only,0.5,0.01,0.02,0.6,151676,141049,0.07006382024842428
20251217_184957,ALL,ALL,Inserted-only,0.5,0.01,0.02,0.7,151676,141919,0.06432790949128409
20251217_184957,ALL,ALL,Inserted-only,0.5,0.01,0.02,0.8,151676,142555,0.06013476093778847
20251217_184957,ALL,ALL,Inserted-only,0.5,0.01,0.02,0.9,151676,142948,0.057543711595769875
20251217_184957,ALL,ALL,Inserted-only,0.5,0.01,0.02,1.0,151676,143233,0.05566470634774123
20251217_184957,ALL,ALL,Inserted-only,0.5,0.01,0.02,1.1,151676,143466,0.054128537144966904
20251217_184957,ALL,ALL,Inserted-only,0.5,0.01,0.02,1.2,151676,143661,0.05284290197526309
